N,id_TT,name_TT,address,latitude,longitude,region_tt
7372,20181,7372М_Перерва41переезд,"Москва ул. Перерва, д. 41",55.659434,37.747091,Москва
7379,20195,7379Ш_Новоалексеевская16,"Москва ул. Новоалексеевская, д. 16 к. 5",55.808624,37.648600,Москва
7380,20196,7380Ш_Брусилова27,"Москва ул. Брусилова, д. 27 к. 3",55.502248,37.589311,Москва
7384,20203,7384МТ_Нагорный6эт5,"Москва пр. Нагорный, д. 6 стр. 9",55.687959,37.615012,Москва
7385,20204,7385Ш_Рождественская21,"Москва ул. Рождественская, д. 21 к. 2",55.704874,37.916936,Москва
7389,20213,7389Ж_Ангелов6,"Москва пер. Ангелов, д. 6",55.853061,37.348033,Москва
7397,20238,7397М_Петровско-Разумовская10,"Москва ул. Петровско-Разумовская, д. 10 к. 1",55.792949,37.562371,Москва
7403,20250,7403МТ_Щепкина40эт-1,"Москва ул. Щепкина, д. 40 стр. 1",55.781990,37.629924,Москва
7405,20252,7405Ж_Зел_Георгиевский33,"Москва пр-т Георгиевский, д. 33 к. 5",55.966479,37.155695,Москва
7406,20253,7406ДС_Венёвская4,"Москва Только для курьеров, ул. Венёвская, д. 4",55.548764,37.542729,Москва
7407,20256,7407Ш_Нагатинская27,"Москва ул. Нагатинская, д. 27",55.678164,37.655257,Москва
7414,20267,7414МТ_2яХуторская38стр8эт1,"Москва ул. 2-я Хуторская, д. 38А стр. 8",55.805331,37.566871,Москва
7419,20272,7419Ж_АлександрыМонаховой109,"Москва ул. Александры Монаховой, д. 109 к. 3",55.542171,37.497683,Москва
7427,20280,7427МТ_Новорязанская31к12эт1,"Москва ул. Новорязанская, д. 31/7 к. 12",55.773191,37.671516,Москва
7430,20284,7430МТ_Славянская2эт1,"Москва пл. Славянская , д. 2/5/4",55.753590,37.635072,Москва
7432,20286,7432МТ_1-йКрасногвардейский21эт30,"Москва пр. 1-й Красногвардейский, д. 21 стр. 1",55.750028,37.534406,Москва
7433,20287,7433МТ_1-йКрасногвардейский21эт29,"Москва пр. 1-й Красногвардейский, д. 21 стр. 1",55.750028,37.534406,Москва
7434,20288,7434МТ_Смирновская10эт1,"Москва ул. Смирновская, д. 10/19",55.735809,37.709838,Москва
7444,20299,7444МТ_ЛенинскаяСлобода19эт2,"Москва ул. Ленинская Слобода, д. 19 стр. 6",55.707547,37.651169,Москва
7445,20300,7445МТ_Черемушкинский5эт1,"Москва пр. Черемушкинский, д. 5",55.691552,37.572396,Москва
7450,20306,7450ДС_Вернадского37,"Москва Только для курьеров, пр-т Вернадского, д. 37 к. 2",55.677433,37.509460,Москва
7460,20318,7460МТ_Коптевская67эт1,"Москва ул. Коптевская, д. 67",55.830154,37.517886,Москва
7462,20320,7462Ж_Изюмская37,"Москва ул. Изюмская, д. 37 к. 2",55.550758,37.570644,Москва
7466,20325,7466МТ_Ватутина1эт1,"Москва ул. Ватутина, д. 1",55.722203,37.459451,Москва
7467,20326,7467МТ_Ватутина1эт6,"Москва ул. Ватутина, д. 1",55.722203,37.459451,Москва
7468,20327,7468МТ_Верейская29стр34эт7,"Москва ул. Верейская, д. 29 стр. 34",55.709784,37.438556,Москва
7469,20328,7469Ж_Автозаводская4,"Москва ул. Автозаводская, д. 4",55.710002,37.662722,Москва
7472,20337,7472М_Багратионовский5,"Москва пр. Багратионовский, д. 5А к. 1",55.742625,37.510242,Москва
7473,20338,7473Ж_Чистова16,"Москва ул. Чистова, д. 16 к. 2",55.696397,37.745906,Москва
7478,20344,7478МТ_Трубная12эт8,"Москва ул. Трубная, д. 12",55.768380,37.624885,Москва
7480,20346,7480МТ_ЗемлянойВал50стр6эт1,"Москва ул. Земляной Вал, д. 50А стр. 6",55.751675,37.653873,Москва
7482,20362,7482ДС_АкадемикаКоролева13,"Москва Только для курьеров, ул. Академика Королева, д. 13 стр. 1",55.820202,37.619073,Москва
7484,20371,7484МТ_Кожевническая14эт4,"Москва ул. Кожевническая, д. 14 стр. 5",55.728150,37.646229,Москва
7487,20376,7487МТ_Электрозаводская27эт1,"Москва ул. Электрозаводская, д. 27 стр. 9",55.791349,37.707036,Москва
7491,20381,7491Ж_Матвеевская42,"Москва ул. Матвеевская, д. 42 к. 3",55.707025,37.461212,Москва
7494,20385,7494МТ_Лужники24эт2,"Москва ул. Лужники, д. 24 стр. 14",55.719708,37.544629,Москва
7497,20406,7497МТ_Ленинградское16стр9эт-1,"Москва ш. Ленинградское, д. 16 стр. 9",55.821644,37.499785,Москва
7501,20410,7501Ш_рпКиевский22,Москва дом № 22А,55.430462,36.864371,Москва
7507,20417,7507Ш_Святоозерская18,"Москва ул. Святоозерская, д. 18",55.712284,37.891433,Москва
7513,20423,7513Ж_МаршалаЕременко5,"Москва ул. Маршала Еременко, д. 5 к. 5",55.712705,37.945071,Москва
7522,20437,7522Ш_Мантулинская9,"Москва ул. Мантулинская, д. 9 к. 4",55.755186,37.543443,Москва
7527,20443,7527Ж_ЛьваЯшина5,"Москва ул. Льва Яшина, д. 5 к. 1",55.698224,37.923044,Москва
7530,20447,7530Ж_Рубцовская4,"Москва наб. Рубцовская, д. 4 к. 2",55.775479,37.698825,Москва
7535,20453,7535Ж_Яхромская3,"Москва ул. Яхромская, д. 3",55.883454,37.538916,Москва
7537,20473,7537МТ_Дербеневская6эт1,"Москва ул. Дербеневская , д. 6",55.726396,37.651142,Москва
7539,20475,7539Ж_Ярославское51,"Москва ш. Ярославское, д. 51",55.860888,37.689905,Москва
7542,20480,7542МТ_120кв-л20,"Москва  120 кв-л, д. 20",55.418584,37.399425,Москва
7560,20507,7560Ж_Главмосстроя14,"Москва ул. Главмосстроя, д. 14",55.654823,37.409019,Москва
7568,20515,7568ВГ_100кв-л1,"Москва  100 кв-л, д. 1к3",55.803757,37.351105,Москва
7570,20517,7570МТ_Профсоюзная108эт6,"Москва ул. Профсоюзная, д. 108",55.639989,37.523088,Москва
7571,20518,7571МТ_МалаяПолянка3эт1,"Москва ул. Малая Полянка, д. 3",55.735854,37.617554,Москва
7572,20519,7572МТ_Зорге1эт3,"Москва ул. Зорге, д. 1",55.778704,37.512362,Москва
7588,20542,7588МТ_Костянский4эт1,"Москва пер. Костянский, д. 4",55.767732,37.636482,Москва
7596,20551,7596Ж_Островитянова9,"Москва ул. Островитянова, д. 9",55.643774,37.496084,Москва
7606,20571,7606Ш_Пудовкина3,"Москва ул. Пудовкина, д. 3",55.726745,37.531505,Москва
7610,20575,7610Ж_ГенералаКузнецова12,"Москва ул. Генерала Кузнецова, д. 12",55.690821,37.858824,Москва
7615,20583,7615МТ_БЗлатоустинский4эт3,"Москва пер. Большой Златоустинский, д. 4",55.759375,37.631496,Москва
7616,20584,7616МТ_1-йКрасногвардейский15эт15,"Москва пр. 1-йКрасногвардейский, д. 15",55.750484,37.539527,Москва
7618,20587,7618Ж_Сайкина9,"Москва ул. Сайкина, д. 9/1",55.707476,37.668606,Москва
7633,20618,7633МТ_Столярный3эт3,"Москва пер. Столярный, д. 3 к. 14",55.765093,37.568776,Москва
7636,20633,7636МТ_Профсоюзная56эт10,"Москва ул. Профсоюзная, д. 56",55.670021,37.552480,Москва
7643,20646,7643МТ_Варшавское170эт1,"Москва ш. Варшавское, д. 170Г",55.579653,37.591072,Москва
7644,20647,7644МТ_Отрадная2эт9,"Москва ул. Отрадная , д. 2Б стр. 9",55.856366,37.600415,Москва
7645,20648,7645МТ_Выборгская22эт2,"Москва ул. Выборгская , д. 22 стр. 2",55.835073,37.503127,Москва
7656,20663,7656Ж_Старобитцевская21,"Москва ул. Старобитцевская, д. 21 к. 2",55.577800,37.576843,Москва
7661,20672,7661Ж_Чечерский51,"Москва пр. Чечёрский, д. 51",55.524431,37.517779,Москва
7679,20694,7679Ш_Корабельная3,"Москва ул. Корабельная, д. 3А",55.686558,37.700056,Москва
7690,20713,7690МТ_Калашный14эт1,"Москва пер. Калашный, д. 14",55.756341,37.600945,Москва
7694,20717,7694МТ_Николоямская24эт1,"Москва ул. Николоямская, д. 24 стр. 1",55.747039,37.653676,Москва
7702,20732,7702МТ_10-яПарковая18эт1,"Москва ул. 10-я Парковая, д. 18",55.798014,37.802553,Москва
7708,20745,7708МТ_ГрузинскийВал7эт10,"Москва ул. Грузинский Вал, д. 7",55.774102,37.576834,Москва
7712,20749,7712МТ_Научный18эт1,"Москва пр. Научный, д. 18",55.654406,37.554636,Москва
7720,20842,7720МТ_Берсеневская8эт5,"Москва наб. Берсеневская, д. 8 стр. 1",55.741242,37.609056,Москва
7730,20878,7730МТ_Большой42эт1,"Москва б-р Большой, д. 42 стр. 1",55.692318,37.347485,Москва
7731,20879,7731МТ_Лужнецкая2эт3,"Москва наб. Лужнецкая, д. 2/4 стр. 4",55.715489,37.573627,Москва
7732,20880,7732МТ_Рочдельская15эт4,"Москва ул. Рочдельская, д. 15 стр. 43",55.756077,37.566018,Москва
7733,20881,7733МТ_Вернадского101эт2,"Москва пр-т Вернадского, д. 101 к. 3",55.665502,37.486562,Москва
7734,20882,7734МТ_Наметкина12эт1,"Москва ул. Наметкина, д. 12А",55.661552,37.554753,Москва
7735,20883,7735МТ_Ленинградское39стр1эт3,"Москва ш. Ленинградское, д. 39А стр. 1",55.837823,37.480669,Москва
7736,20884,7736МТ_Фитаревская14эт1,"Москва ул. Фитаревская, д. 14 стр. 1, пом 25",55.567891,37.481334,Москва
7738,20886,7738МТ_ГрузинскийВал7эт13,"Москва ул. Грузинский Вал, д. 7",55.774102,37.576834,Москва
7739,20887,7739МТ_ГрузинскийВал7эт6,"Москва ул. Грузинский Вал, д. 7",55.774102,37.576834,Москва
7746,20900,7746МТ_Потаповский5эт-1,"Москва пер. Потаповский, д. 5 стр. 2",55.761619,37.640659,Москва
7747,20901,7747МТ_Марксистская34эт9,"Москва ул. Марксистская, д. 34 к. 7",55.735778,37.663970,Москва
